canal_id,nombre_canal,categoria,provincia,ciudad,suscriptores,certeza,metodo_deteccion,indicadores_argentinidad,url,fecha_deteccion
UC_49ElhhVd1BO7MsdBPm77Q,BREAK POINT,,,,1390000.0,100.0,manual,,https://youtube.com/channel/UC_49ElhhVd1BO7MsdBPm77Q,2025-07-04
UCK0EGTOQzaA0psqf35_zXGQ,Brindis TV,,,,35000.0,100.0,manual,,https://youtube.com/channel/UCK0EGTOQzaA0psqf35_zXGQ,2025-07-04
UCiN40zpNQVWT9cUeahegtmA,Cábala Futbolera,,,,532000.0,100.0,manual,,https://youtube.com/channel/UCiN40zpNQVWT9cUeahegtmA,2025-07-04
UCNxohbqfDp8YxW_Mji2XMHA,Cadena 3 Argentina,,,,285000.0,100.0,manual,,https://youtube.com/channel/UCNxohbqfDp8YxW_Mji2XMHA,2025-07-04
UC7ah60G8vVmj4S1bF3D5JlA,Café Kyoto,,,,430000.0,100.0,manual,,https://youtube.com/channel/UC7ah60G8vVmj4S1bF3D5JlA,2025-07-04
UCrpMfcQNog595v5gAS-oUsQ,Canal 26,,,,1990000.0,100.0,manual,,https://youtube.com/channel/UCrpMfcQNog595v5gAS-oUsQ,2025-07-04
UCOV_Vx1baZJY9Tfvgm-UI3w,Canal de la Ciudad,,,,243000.0,100.0,manual,,https://youtube.com/channel/UCOV_Vx1baZJY9Tfvgm-UI3w,2025-07-04
UCPumJ2ayrr-JDsA9JDCUDDQ,Canal Rural,,,,18100.0,100.0,manual,,https://youtube.com/channel/UCPumJ2ayrr-JDsA9JDCUDDQ,2025-07-04
UC4mdhKZXjrKoq5aVG6juHEg,Carajo,,,,256000.0,100.0,manual,,https://youtube.com/channel/UC4mdhKZXjrKoq5aVG6juHEg,2025-07-04
UC107Q4_v5AAhjr_Q43Y45HQ,Carlos Hlavnicka,,,,36900.0,100.0,manual,,https://youtube.com/channel/UC107Q4_v5AAhjr_Q43Y45HQ,2025-07-04
UCjJikdA9wz-mjqXhiYAw0iQ,CEIBO,,,,6430.0,100.0,manual,,https://youtube.com/channel/UCjJikdA9wz-mjqXhiYAw0iQ,2025-07-04
UCxHSIJgKZ8xVXwLGaGZEmKg,Cenital,,,,160000.0,100.0,manual,,https://youtube.com/channel/UCxHSIJgKZ8xVXwLGaGZEmKg,2025-07-04
UCAzhHsLT_P8i18FIFvegkUg,Centro cultural Cemento,,,,2140.0,100.0,manual,,https://youtube.com/channel/UCAzhHsLT_P8i18FIFvegkUg,2025-07-04
UC8MU__RWNw1cSzqHpRyt1_g,César Moreno,,,,545000.0,100.0,manual,,https://youtube.com/channel/UC8MU__RWNw1cSzqHpRyt1_g,2025-07-04
UC8p3cL2_TayVZF5vHYPqgcA,Che Corrientes,,,,4970.0,100.0,manual,,https://youtube.com/channel/UC8p3cL2_TayVZF5vHYPqgcA,2025-07-04
UCBOOtLYNz_e4eFlpdmfY2ug,CHiNiTo_FD,,,,5960.0,100.0,manual,,https://youtube.com/channel/UCBOOtLYNz_e4eFlpdmfY2ug,2025-07-04
UCj4tLl1LvLwwK3IJnqKA8iw,Cielo y Tierra en adoración,,,,693.0,100.0,manual,,https://youtube.com/channel/UCj4tLl1LvLwwK3IJnqKA8iw,2025-07-04
UCVvXKi8_WUIO85hCllKhQBg,Circulo Vicioso,,,,35200.0,100.0,manual,,https://youtube.com/channel/UCVvXKi8_WUIO85hCllKhQBg,2025-07-04
UCmXRujtSJ_ni8o1Gkun7__g,Claudio Freidzon,,,,264000.0,100.0,manual,,https://youtube.com/channel/UCmXRujtSJ_ni8o1Gkun7__g,2025-07-04
UCzbLuIuaZLt7JhJ_aI6mMXA,Costa Febre Monumental,,,,43000.0,100.0,manual,,https://youtube.com/channel/UCzbLuIuaZLt7JhJ_aI6mMXA,2025-07-04
UCT7KFGv6s2a-rh2Jq8ZdM1g,Crónica TV,,,,2380000.0,100.0,manual,,https://youtube.com/channel/UCT7KFGv6s2a-rh2Jq8ZdM1g,2025-07-04
UC4s0GkZFrJMekDxgMykuC8w,CUTTER DJ,,,,71700.0,100.0,manual,,https://youtube.com/channel/UC4s0GkZFrJMekDxgMykuC8w,2025-07-04
UCf7cmc_Xxke9eIg76b6qdSg,Danann,,,,2210000.0,100.0,manual,,https://youtube.com/channel/UCf7cmc_Xxke9eIg76b6qdSg,2025-07-04
UCtj5VnZYVjiBAbKbvhayDLw,De la Cuna al Infierno,,,,39500.0,100.0,manual,,https://youtube.com/channel/UCtj5VnZYVjiBAbKbvhayDLw,2025-07-04
UCsVoUwxUQs4T2Rs1hJAKxug,De Local Streaming,,,,5140.0,100.0,manual,,https://youtube.com/channel/UCsVoUwxUQs4T2Rs1hJAKxug,2025-07-04
UCk5p1QWmrOD7JzTUcJhj28Q,DELIREO,,,,20900.0,100.0,manual,,https://youtube.com/channel/UCk5p1QWmrOD7JzTUcJhj28Q,2025-07-04
UCLJ0ABXgiTa74F4_X91N-3Q,Deportes Al Taco,,,,614000.0,100.0,manual,,https://youtube.com/channel/UCLJ0ABXgiTa74F4_X91N-3Q,2025-07-04
UC-VduMOLt-ZLIISyE0_Xx8A,Dtoke Free,,,,1880000.0,100.0,manual,,https://youtube.com/channel/UC-VduMOLt-ZLIISyE0_Xx8A,2025-07-04
UC12-uYZB20chEXq7VGFlsGA,Ecos Del Rojo,,,,5870.0,100.0,manual,,https://youtube.com/channel/UC12-uYZB20chEXq7VGFlsGA,2025-07-04
UCxtCp4e1pGevREzI4aCMjow,EL BÚNKER,,,,859.0,100.0,manual,,https://youtube.com/channel/UCxtCp4e1pGevREzI4aCMjow,2025-07-04
UC5wAqJ9NF0fpGH9dVf3h6HA,El Destape,,,,670000.0,100.0,manual,,https://youtube.com/channel/UC5wAqJ9NF0fpGH9dVf3h6HA,2025-07-04
UC_5l3NJKsvoSIicuNMJBoiQ,EL LAUCHA,,,,151000.0,100.0,manual,,https://youtube.com/channel/UC_5l3NJKsvoSIicuNMJBoiQ,2025-07-04
UC-rI_XNppHJO-Ga4RW_CDKw,El Observador 107.9,,,,242000.0,100.0,manual,,https://youtube.com/channel/UC-rI_XNppHJO-Ga4RW_CDKw,2025-07-04
UCy-r-BQ5BQRU6rzGS73-WBQ,El Once TV,,,,167000.0,100.0,manual,,https://youtube.com/channel/UCy-r-BQ5BQRU6rzGS73-WBQ,2025-07-04
UCogk4TAcHa1YP7InT_q9VNQ,EL PARCHE DEL FUTBOL TV,,,,872000.0,100.0,manual,,https://youtube.com/channel/UCogk4TAcHa1YP7InT_q9VNQ,2025-07-04
UCHDwIzNtE5vPScYLLXutkHA,El Presto,,,,503000.0,100.0,manual,,https://youtube.com/channel/UCHDwIzNtE5vPScYLLXutkHA,2025-07-04
UC64ZNqX0FQHabP8iIkmnR3A,El Siete TV,,,,847000.0,100.0,manual,,https://youtube.com/channel/UC64ZNqX0FQHabP8iIkmnR3A,2025-07-04
UCiaePeoCqpU8hBHiNrgkzrA,eldoce,,,,786000.0,100.0,manual,,https://youtube.com/channel/UCiaePeoCqpU8hBHiNrgkzrA,2025-07-04
UC0DM_mHV2u6dj8ig51GkQwg,eltrece,,,,14000000.0,100.0,manual,,https://youtube.com/channel/UC0DM_mHV2u6dj8ig51GkQwg,2025-07-04
UCW1sJwBOGgPhSPXJ-6pjF6w,eltresTV,,,,176000.0,100.0,manual,,https://youtube.com/channel/UCW1sJwBOGgPhSPXJ-6pjF6w,2025-07-04
UC5QXgPpUycqkF6e6EKv2ySA,En Vivo Por Racing,,,,9050.0,100.0,manual,,https://youtube.com/channel/UC5QXgPpUycqkF6e6EKv2ySA,2025-07-04
UCoiHxgRbGS8vyP1nFcMj3Mw,Erick Kammerath,,,,62000.0,100.0,manual,,https://youtube.com/channel/UCoiHxgRbGS8vyP1nFcMj3Mw,2025-07-04
UCftan3cVkKKfxXpRN9JUX7A,Eventos SISE Argentina,,,,5280.0,100.0,manual,,https://youtube.com/channel/UCftan3cVkKKfxXpRN9JUX7A,2025-07-04
UCdATaiSvmj1wK_IXOkGbaRg,Factoria 1251,,,,6430.0,100.0,manual,,https://youtube.com/channel/UCdATaiSvmj1wK_IXOkGbaRg,2025-07-04
UCDX7MfCjTIRE3yv5SEGttBA,Fiamma Curtosi,,,,115000.0,100.0,manual,,https://youtube.com/channel/UCDX7MfCjTIRE3yv5SEGttBA,2025-07-04
UC9vs8KujZ2kJ2hbg01fNRVw,Filo News,,,,1530000.0,100.0,manual,,https://youtube.com/channel/UC9vs8KujZ2kJ2hbg01fNRVw,2025-07-04
UC1Oa7gHuqzGHB90FPb0ssPA,FMVale975,,,,65200.0,100.0,manual,,https://youtube.com/channel/UC1Oa7gHuqzGHB90FPb0ssPA,2025-07-04
UC0sLSGnT5u_yChwKjBSJ8jw,Fran Fijap,,,,708000.0,100.0,manual,,https://youtube.com/channel/UC0sLSGnT5u_yChwKjBSJ8jw,2025-07-04
UCwd_qoS94df5orGoPLPnsxQ,Franco Pisso,,,,1170000.0,100.0,manual,,https://youtube.com/channel/UCwd_qoS94df5orGoPLPnsxQ,2025-07-04
UCFUxUM0t3ZerOpFw3Xe4ZpQ,Furia Sports,,,,2050.0,100.0,manual,,https://youtube.com/channel/UCFUxUM0t3ZerOpFw3Xe4ZpQ,2025-07-04
UCgn6r0aGRBnEQm02tE_jzbw,Futurock FM,,,,288000.0,100.0,manual,,https://youtube.com/channel/UCgn6r0aGRBnEQm02tE_jzbw,2025-07-04
UC6jdwoh0bP0CNVjpzU7tRpA,Gary Delphin,,,,130000.0,100.0,manual,,https://youtube.com/channel/UC6jdwoh0bP0CNVjpzU7tRpA,2025-07-04
UCWSfXECGo1qK_H7SXRaUSMg,GELATINA,,,,539000.0,100.0,manual,,https://youtube.com/channel/UCWSfXECGo1qK_H7SXRaUSMg,2025-07-04
UCTu4kT09NRE7psEypaagvtw,Giaco,,,,146000.0,100.0,manual,,https://youtube.com/channel/UCTu4kT09NRE7psEypaagvtw,2025-07-04
UC1HNiLWWsOwdQJvndTBnYWw,Gino Games,,,,47200.0,100.0,manual,,https://youtube.com/channel/UC1HNiLWWsOwdQJvndTBnYWw,2025-07-04
UCcXLIwBDN3UewgfqzVSoCnw,GOLANDPOP,,,,23100.0,100.0,manual,,https://youtube.com/channel/UCcXLIwBDN3UewgfqzVSoCnw,2025-07-04
UCMtaM9hHm8JW3dtGVDkJx_g,Gonzalo Cettour,,,,18900.0,100.0,manual,,https://youtube.com/channel/UCMtaM9hHm8JW3dtGVDkJx_g,2025-07-04
UC8Cr_RJJpqMw0ha8JZvL0Zg,Granega Transmisiones,,,,185000.0,100.0,manual,,https://youtube.com/channel/UC8Cr_RJJpqMw0ha8JZvL0Zg,2025-07-04
UCSw7211Kb8SykvHw6KdyAyg,GusGus,,,,1080000.0,100.0,manual,,https://youtube.com/channel/UCSw7211Kb8SykvHw6KdyAyg,2025-07-04
UCBQnpH3GKOKRGg4O8PpqQSw,Hipódromo de Palermo,,,,87300.0,100.0,manual,,https://youtube.com/channel/UCBQnpH3GKOKRGg4O8PpqQSw,2025-07-04
UC69RKrQh0aPguy_fOfQHZxg,Hugo Balassone,,,,51900.0,100.0,manual,,https://youtube.com/channel/UC69RKrQh0aPguy_fOfQHZxg,2025-07-04
UCCNbips7oecr9sytVC7YoZw,Inca,,,,19000.0,100.0,manual,,https://youtube.com/channel/UCCNbips7oecr9sytVC7YoZw,2025-07-04
UCvsU0EGXN7Su7MfNqcTGNHg,Infobae,,,,1540000.0,100.0,manual,,https://youtube.com/channel/UCvsU0EGXN7Su7MfNqcTGNHg,2025-07-04
UCnJz20oDnvQJJaWfaJGqKTw,Innovación Cipolletti,,,,2570.0,100.0,manual,,https://youtube.com/channel/UCnJz20oDnvQJJaWfaJGqKTw,2025-07-04
UCpKYUg2Adl9peryUl37l_ew,Jero Torresantoro,,,,69800.0,100.0,manual,,https://youtube.com/channel/UCpKYUg2Adl9peryUl37l_ew,2025-07-04
UCclcPYjhNb3ZRYn_UsW34bw,Argentina Television,,,,2960.0,100.0,manual,,https://youtube.com/channel/UCclcPYjhNb3ZRYn_UsW34bw,2025-07-04
UC4u0BhsSi33PS20_1JHiC5A,LA CASA STREAMING,,,,275000.0,100.0,manual,,https://youtube.com/channel/UC4u0BhsSi33PS20_1JHiC5A,2025-07-04
UC8VAN6uDFyzS9_KZRVDlqOw,La Casaca Boxing Club 🥊,,,,212000.0,100.0,manual,,https://youtube.com/channel/UC8VAN6uDFyzS9_KZRVDlqOw,2025-07-04
UCNHkxojmJmEuMg0W-LA3awQ,La Casaca Futbol,,,,547000.0,100.0,manual,,https://youtube.com/channel/UCNHkxojmJmEuMg0W-LA3awQ,2025-07-04
UCcfkW71TiATsMEBI4Kdzjiw,La Clásica Digital,,,,147000.0,100.0,manual,,https://youtube.com/channel/UCcfkW71TiATsMEBI4Kdzjiw,2025-07-04
UCDFajagyC0Rq7l5mRSdUnIA,La Fábrica Podcast,,,,63700.0,100.0,manual,,https://youtube.com/channel/UCDFajagyC0Rq7l5mRSdUnIA,2025-07-04
UCba3hpU7EFBSk817y9qZkiA,LA NACION,,,,3300000.0,100.0,manual,,https://youtube.com/channel/UCba3hpU7EFBSk817y9qZkiA,2025-07-04
UCwFdmeWekV3uGthAJENUu7A,LA NACION 104.9 Más Música,,,,6220.0,100.0,manual,,https://youtube.com/channel/UCwFdmeWekV3uGthAJENUu7A,2025-07-04
UCCFy6nNa53k6NyFHTZrFHRw,La Página Millonaria,,,,332000.0,100.0,manual,,https://youtube.com/channel/UCCFy6nNa53k6NyFHTZrFHRw,2025-07-04
UCBPasXWxj1DYJLqZktw_UWg,Fútbol Digital,,,,2110000.0,100.0,manual,,https://youtube.com/channel/UCBPasXWxj1DYJLqZktw_UWg,2025-07-04
UCPIgqTAeWOgNvrjsGY68JSw,Laca Stream,,,,29200.0,100.0,manual,,https://youtube.com/channel/UCPIgqTAeWOgNvrjsGY68JSw,2025-07-04
UCvhlPmA3F4_nj-a1ogA5Y0A,Lea Vaquila,,,,26600.0,100.0,manual,,https://youtube.com/channel/UCvhlPmA3F4_nj-a1ogA5Y0A,2025-07-04
UCJfYK2Z_RMgDg4SD1sQH_iQ,Leandro Ziccarelli,,,,16200.0,100.0,manual,,https://youtube.com/channel/UCJfYK2Z_RMgDg4SD1sQH_iQ,2025-07-04
UCQmrryWla1HDW_E9nyiJoMw,LeoMett,,,,19800.0,100.0,manual,,https://youtube.com/channel/UCQmrryWla1HDW_E9nyiJoMw,2025-07-04
UCZW0ewjrlQtj5OmIdQ9bt0Q,Leyla Bechara,,,,9970.0,100.0,manual,,https://youtube.com/channel/UCZW0ewjrlQtj5OmIdQ9bt0Q,2025-07-04
UCV1WCVexFXNTq_t5Z4xgGNw,LHDA PODCAST,,,,61000.0,100.0,manual,,https://youtube.com/channel/UCV1WCVexFXNTq_t5Z4xgGNw,2025-07-04
UCEmEP2l0A6XLCGYGiToCKaQ,Liberman Martin,,,,472000.0,100.0,manual,,https://youtube.com/channel/UCEmEP2l0A6XLCGYGiToCKaQ,2025-07-04
UCP2XRTmK0431U6PvsqV7_Bg,Llamarada Pot,,,,11700.0,100.0,manual,,https://youtube.com/channel/UCP2XRTmK0431U6PvsqV7_Bg,2025-07-04
UCK2ozGMW83z83QQaHjZeVBg,Los Herederos de Alberdi,,,,417000.0,100.0,manual,,https://youtube.com/channel/UCK2ozGMW83z83QQaHjZeVBg,2025-07-04
UC8WwqW8uW2X6ys3PWMiDSzg,Los Liberales 🗽por Nicolás Morás,,,,759000.0,100.0,manual,,https://youtube.com/channel/UC8WwqW8uW2X6ys3PWMiDSzg,2025-07-04
UCkw6fIWEwQCMacEFLBzLytA,Lotería de Santa Fe,,,,14700.0,100.0,manual,,https://youtube.com/channel/UCkw6fIWEwQCMacEFLBzLytA,2025-07-04
UCemBPOt0FZgLBeu0iQWcj-Q,Luquitas Rodriguez,,,,414000.0,100.0,manual,,https://youtube.com/channel/UCemBPOt0FZgLBeu0iQWcj-Q,2025-07-04
UCTHaNTsP7hsVgBxARZTuajw,LUZU TV,,,,2260000.0,100.0,manual,,https://youtube.com/channel/UCTHaNTsP7hsVgBxARZTuajw,2025-07-04
UC3woFJgJr1F8-55tU9Bxz3Q,Manca,,,,649.0,100.0,manual,,https://youtube.com/channel/UC3woFJgJr1F8-55tU9Bxz3Q,2025-07-04
UCFokhJeu64SK7Q9j5YZdXFA,Mariano de la Fuente,,,,35200.0,100.0,manual,,https://youtube.com/channel/UCFokhJeu64SK7Q9j5YZdXFA,2025-07-04
UC7LpROZ_MMVqAQoxorrkbVQ,Más Fúlbo,,,,49500.0,100.0,manual,,https://youtube.com/channel/UC7LpROZ_MMVqAQoxorrkbVQ,2025-07-04
UCTlUJTm5qFRLylSJ_8KS34A,MATE,,,,73600.0,100.0,manual,,https://youtube.com/channel/UCTlUJTm5qFRLylSJ_8KS34A,2025-07-04
UCI44LB9RhTpVf7QsfhguzxQ,MatyAndo,,,,556.0,100.0,manual,,https://youtube.com/channel/UCI44LB9RhTpVf7QsfhguzxQ,2025-07-04
UCtloZ7xFNO9O114pkoV9a5g,Mega 98.3,,,,89800.0,100.0,manual,,https://youtube.com/channel/UCtloZ7xFNO9O114pkoV9a5g,2025-07-04
UCaSLGFmEOmOEhR2fAskG3iA,MOSTRI TV,,,,3810.0,100.0,manual,,https://youtube.com/channel/UCaSLGFmEOmOEhR2fAskG3iA,2025-07-04
UCfFiNQ0xbcyTkAVQURznwEA,Motorsport Planet,,,,108000.0,100.0,manual,,https://youtube.com/channel/UCfFiNQ0xbcyTkAVQURznwEA,2025-07-04
UCjabTl2rRfH8BAg2PfCxYKg,Multimedio Mordisquito,,,,1960.0,100.0,manual,,https://youtube.com/channel/UCjabTl2rRfH8BAg2PfCxYKg,2025-07-04
UCvU6KRqoM0_6gP0RowLEbJw,MundoDinero,,,,191000.0,100.0,manual,,https://youtube.com/channel/UCvU6KRqoM0_6gP0RowLEbJw,2025-07-04
UCakYe1P-halMxM747KHAhZA,Muy Independiente,,,,123000.0,100.0,manual,,https://youtube.com/channel/UCakYe1P-halMxM747KHAhZA,2025-07-04
UCPi7qn4OydOUSfHQqU0XDQg,Nacho AoE,,,,159000.0,100.0,manual,,https://youtube.com/channel/UCPi7qn4OydOUSfHQqU0XDQg,2025-07-04
UCNiSLtSm0S4g70QNaPTW-RA,NANDOPRO,,,,48900.0,100.0,manual,,https://youtube.com/channel/UCNiSLtSm0S4g70QNaPTW-RA,2025-07-04
UC-40U87JsevMIMn7PMw4jPw,Neura Media,,,,641000.0,100.0,manual,,https://youtube.com/channel/UC-40U87JsevMIMn7PMw4jPw,2025-07-04
UCrBaEKCxRWI7GnZUEhjxdMQ,NewGamePlus,,,,9380.0,100.0,manual,,https://youtube.com/channel/UCrBaEKCxRWI7GnZUEhjxdMQ,2025-07-04
UCSlvQTtfVlG2aQcYvf0F33g,Nick News 2.0,,,,83600.0,100.0,manual,,https://youtube.com/channel/UCSlvQTtfVlG2aQcYvf0F33g,2025-07-04
UCpvYnSZNyBxF2MSWvju06jg,Nico Guthmann,,,,203000.0,100.0,manual,,https://youtube.com/channel/UCpvYnSZNyBxF2MSWvju06jg,2025-07-04
UCPauQWO2Z-dTW0JffKSlGkg,Nicolás Márquez,,,,286000.0,100.0,manual,,https://youtube.com/channel/UCPauQWO2Z-dTW0JffKSlGkg,2025-07-04
UC7mJ2EDXFomeDIRFu5FtEbA,OLGA,,,,1700000.0,100.0,manual,,https://youtube.com/channel/UC7mJ2EDXFomeDIRFu5FtEbA,2025-07-04
UCIlhgwnIjK_l2w_MMYy18tw,Pablo Borda,,,,95000.0,100.0,manual,,https://youtube.com/channel/UCIlhgwnIjK_l2w_MMYy18tw,2025-07-04
UCxH0xKKAiiRBju9itDt47yg,Pablo Lafourcade,,,,66700.0,100.0,manual,,https://youtube.com/channel/UCxH0xKKAiiRBju9itDt47yg,2025-07-04
UCMdE59YbYbSqkiZT_DPM4Dg,Pais De Boludos,,,,217000.0,100.0,manual,,https://youtube.com/channel/UCMdE59YbYbSqkiZT_DPM4Dg,2025-07-04
UCulzKEqyE73gXCUqTimbP4A,Paren la mano,,,,236000.0,100.0,manual,,https://youtube.com/channel/UCulzKEqyE73gXCUqTimbP4A,2025-07-04
UCEw3F2kW0Iz97boK4LvcXaA,PelaVisión,,,,75300.0,100.0,manual,,https://youtube.com/channel/UCEw3F2kW0Iz97boK4LvcXaA,2025-07-04
UCrUObrkQceJ9doqBZekDPTw,Pelota CAP TV OFICIAL,,,,2530.0,100.0,manual,,https://youtube.com/channel/UCrUObrkQceJ9doqBZekDPTw,2025-07-04
UCl6L85YuyK4rVn5NI--dHUw,Perfil,,,,320000.0,100.0,manual,,https://youtube.com/channel/UCl6L85YuyK4rVn5NI--dHUw,2025-07-04
UC9ghrLcpy0FxDFssie-siwQ,Picado TV,,,,305000.0,100.0,manual,,https://youtube.com/channel/UC9ghrLcpy0FxDFssie-siwQ,2025-07-04
UCnkAzcpDF-yd5ndPEaBMzDA,Plan M - Maxi Montenegro,,,,137000.0,100.0,manual,,https://youtube.com/channel/UCnkAzcpDF-yd5ndPEaBMzDA,2025-07-04
UCtc_WjDRwCrZSEq2WEwD7XQ,Pop Radio 101.5,,,,165000.0,100.0,manual,,https://youtube.com/channel/UCtc_WjDRwCrZSEq2WEwD7XQ,2025-07-04
UC7Hx4xBMuw_PvVUliihHEcQ,posdata,,,,37100.0,100.0,manual,,https://youtube.com/channel/UC7Hx4xBMuw_PvVUliihHEcQ,2025-07-04
UCjeImUhRB1SLqN-svqDRJJw,Power Pinamar,,,,5450.0,100.0,manual,,https://youtube.com/channel/UCjeImUhRB1SLqN-svqDRJJw,2025-07-04
UCY39HPbA70X7Hrry_OkuMQQ,Pronto Pinarello,,,,66500.0,100.0,manual,,https://youtube.com/channel/UCY39HPbA70X7Hrry_OkuMQQ,2025-07-04
UCZvKTlILcfKag_3HPgBZWzQ,Punicher,,,,1120000.0,100.0,manual,,https://youtube.com/channel/UCZvKTlILcfKag_3HPgBZWzQ,2025-07-04
UC_-fqnv3Rp8k9VJ06_aDIHg,Quiero Música TV,,,,274000.0,100.0,manual,,https://youtube.com/channel/UC_-fqnv3Rp8k9VJ06_aDIHg,2025-07-04
UCYvINPByAdCcpA0sWrF3I_w,Radio Mitre,,,,600000.0,100.0,manual,,https://youtube.com/channel/UCYvINPByAdCcpA0sWrF3I_w,2025-07-04
UCbFLvAjKzZBDLeY3vDvITYQ,Radio Pasión y Deporte,,,,31700.0,100.0,manual,,https://youtube.com/channel/UCbFLvAjKzZBDLeY3vDvITYQ,2025-07-04
UCLAj5TzCrNbqe3LosSKHLcQ,Radio Rivadavia AM 630,,,,129000.0,100.0,manual,,https://youtube.com/channel/UCLAj5TzCrNbqe3LosSKHLcQ,2025-07-04
UCbo8CWviZeM8IdQs9-NYOZQ,RadioMariaArgentina,,,,119000.0,100.0,manual,,https://youtube.com/channel/UCbo8CWviZeM8IdQs9-NYOZQ,2025-07-04
UCC1T5E1SKjKz7apQ8IkxTGQ,Ramiro Marra,,,,411000.0,100.0,manual,,https://youtube.com/channel/UCC1T5E1SKjKz7apQ8IkxTGQ,2025-07-04
UC0r6f0UAEGze-WTOaaH6UPA,Relatando TV,,,,2240.0,100.0,manual,,https://youtube.com/channel/UC0r6f0UAEGze-WTOaaH6UPA,2025-07-04
UCmk9kjghfkM3k8I6jioDr3g,RepúblicaZ,,,,159000.0,100.0,manual,,https://youtube.com/channel/UCmk9kjghfkM3k8I6jioDr3g,2025-07-04
UCcMbGtY3R8GZHpOkvpn0kVg,Rincón Apologético,,,,268000.0,100.0,manual,,https://youtube.com/channel/UCcMbGtY3R8GZHpOkvpn0kVg,2025-07-04
UCPWTkuJwoesO4LaR3Cwke2Q,Rosendo Grobo - Conversaciones,,,,35600.0,100.0,manual,,https://youtube.com/channel/UCPWTkuJwoesO4LaR3Cwke2Q,2025-07-04
UCiwy9Lx6h1Oi-UYwYDbgBZA,Roxana Kreimer,,,,735000.0,100.0,manual,,https://youtube.com/channel/UCiwy9Lx6h1Oi-UYwYDbgBZA,2025-07-04
UCXMRQdmsNExIygGFF85qbOw,Salimos Por abajo,,,,303000.0,100.0,manual,,https://youtube.com/channel/UCXMRQdmsNExIygGFF85qbOw,2025-07-04
UCAHLm8ZEbuFeVsHSrjMn5Dg,Salvador Di Stefano,,,,61800.0,100.0,manual,,https://youtube.com/channel/UCAHLm8ZEbuFeVsHSrjMn5Dg,2025-07-04
UCxl_IErPtAwvPGXa7ozhM0A,Siempre La Liga,,,,2490.0,100.0,manual,,https://youtube.com/channel/UCxl_IErPtAwvPGXa7ozhM0A,2025-07-04
UCr7ZG6gLeEp8ceQNFqRT7Wg,SIN FILTRO,,,,19100.0,100.0,manual,,https://youtube.com/channel/UCr7ZG6gLeEp8ceQNFqRT7Wg,2025-07-04
UCIKQiXrY6WaY7C1UCo8FzOQ,Tano Santarsiero,,,,77100.0,100.0,manual,,https://youtube.com/channel/UCIKQiXrY6WaY7C1UCo8FzOQ,2025-07-04
UChxGASjdNEYHhVKpl667Huw,Telefe Noticias,,,,2070000.0,100.0,manual,,https://youtube.com/channel/UChxGASjdNEYHhVKpl667Huw,2025-07-04
UCaHEdZtk6k7SVP-umnzifmQ,TheDonato,,,,42600000.0,100.0,manual,,https://youtube.com/channel/UCaHEdZtk6k7SVP-umnzifmQ,2025-07-04
UC6NTD1HmdaZMbe9K5qADOvw,Tierra del Fuego Live,,,,17100.0,100.0,manual,,https://youtube.com/channel/UC6NTD1HmdaZMbe9K5qADOvw,2025-07-04
UCFCsnU1m_b1t93Oz9Weawng,Tipito Enojado,,,,479000.0,100.0,manual,,https://youtube.com/channel/UCFCsnU1m_b1t93Oz9Weawng,2025-07-04
UCzmvTwRkUUsd-RguaMl2V1g,Tipito LIVE,,,,292000.0,100.0,manual,,https://youtube.com/channel/UCzmvTwRkUUsd-RguaMl2V1g,2025-07-04
UCas4SWZojYkBeCa8D8QRFZA,TocToc,,,,67600.0,100.0,manual,,https://youtube.com/channel/UCas4SWZojYkBeCa8D8QRFZA,2025-07-04
UCj6PcyLvpnIRT_2W_mwa9Aw,Todo Noticias,,,,4740000.0,100.0,manual,,https://youtube.com/channel/UCj6PcyLvpnIRT_2W_mwa9Aw,2025-07-04
UC2PsNyLJ5bjLFuzJ0WpqOHw,Tolondroque,,,,432000.0,100.0,manual,,https://youtube.com/channel/UC2PsNyLJ5bjLFuzJ0WpqOHw,2025-07-04
UCm56DrHB5BaaLg_-wtPcbqw,Transmisión Deportiva Radio Stream,,,,1860.0,100.0,manual,,https://youtube.com/channel/UCm56DrHB5BaaLg_-wtPcbqw,2025-07-04
UCANCxKcTl4P53vDSwVVC-HQ,Troyr,,,,14700.0,100.0,manual,,https://youtube.com/channel/UCANCxKcTl4P53vDSwVVC-HQ,2025-07-04
UCtyqt7XmLdBsrV3Qzw9duHA,TUGO Clips,,,,20300.0,100.0,manual,,https://youtube.com/channel/UCtyqt7XmLdBsrV3Qzw9duHA,2025-07-04
UCDLFBeXEbLRRUj3uuix3AeQ,Turf Federal TV,,,,3720.0,100.0,manual,,https://youtube.com/channel/UCDLFBeXEbLRRUj3uuix3AeQ,2025-07-04
UC72ZaBKI-Bo5fjmWEYonhJw,TyC Sports,,,,3020000.0,100.0,manual,,https://youtube.com/channel/UC72ZaBKI-Bo5fjmWEYonhJw,2025-07-04
UCJbgNz5VfETvD_wd4KiF2yQ,UADE,,,,19500.0,100.0,manual,,https://youtube.com/channel/UCJbgNz5VfETvD_wd4KiF2yQ,2025-07-04
UCg6kTB4vw1XYFBR4TtHaBuQ,Un Poco De Ruido,,,,1610000.0,100.0,manual,,https://youtube.com/channel/UCg6kTB4vw1XYFBR4TtHaBuQ,2025-07-04
